CHP_Retrofitted_Min_Power_300-660,CHP_Retrofitted_Min_Power_0-300,CHP_Retrofitted_Time_0-300,CHP_NonRetrofitted_Min_Power_300-660,CHP_NonRetrofitted_Min_Power_0-300,MLT_Band,predicted_loss,predicted_loss_lo95_lat,predicted_loss_hi95_lat,sigma_latent_std,sigma_predictive_std,in_S_0p05,in_S_0p1,in_S_0p2,in_S_0p3
0.5831565640002878,0.562940784589846,3.3862169168980616,0.48729342970965095,0.5689781458840039,0.36049315941160465,0.01208853107179692,0.011991034608965612,0.01218602753462823,0.026873550723770696,0.02689214994200163,false,false,false,false
0.32648903353582137,0.38658961973437467,5.810608410001024,0.585485635484787,0.4615247930100743,0.05395180334263686,0.0074400942816336335,0.007052584425195558,0.007827604138071709,0.10681172916978475,0.1068164102010523,true,true,true,true
0.4672154191312354,0.5320084898031497,2.6605946545208683,0.6568005560526864,0.6571088531775715,0.39750628191957266,0.012368052001959347,0.012101989424959533,0.01263411457895916,0.07333646730418182,0.07334328487774018,false,false,false,false
0.5635410214850247,0.6902968209649875,4.788001336757861,0.6754343505871951,0.3219818444110642,0.28122378104336093,0.010602557314167245,0.010219478277545244,0.010985636350789243,0.10559043500569561,0.10559517017691696,false,false,false,false
0.34661437175107973,0.5961793118985694,5.322413126153187,0.6011797871771172,0.6299458916548533,0.29850199083592194,0.010833531053363842,0.010574863861990188,0.011092198244737495,0.071298031601234,0.07130504407270627,false,false,false,false
0.558158156786244,0.6875358724473343,4.025538437126237,0.34078386592177723,0.7120116481675485,0.25015126830145223,0.010150926016133231,0.009807005522582481,0.010494846509683983,0.09479692452403927,0.09480219881002983,false,false,false,false
0.42391739557054153,0.526015522241534,3.047463043504913,0.30217386887324205,0.31920003287396687,0.1408019964559488,0.008702511381497689,0.008379796189851666,0.00902522657314371,0.08895197651463745,0.08895759734761632,false,false,false,true
0.6228946582153176,0.30277310019383546,5.992320564277943,0.731905670750196,0.5708237297653898,0.22764590325737472,0.008979838527455875,0.00866238732245371,0.009297289732458037,0.08750103144468377,0.08750674547646918,false,false,false,true
0.4208450316320125,0.6246294826494535,2.0096821260172764,0.3029675686813053,0.5833714972936218,0.188737091792612,0.009581212946808167,0.009253493813881747,0.009908932079734587,0.09033124367892624,0.09033677869274272,false,false,false,false
0.6245728049076593,0.5182963527133873,3.728710987678066,0.7089318147394437,0.6001594736515948,0.2699847126931127,0.009303133160670708,0.009000654926974357,0.00960561139436706,0.08337393911551369,0.08337993597765235,false,false,false,false
0.5623845916536037,0.3175668832596212,4.156173809955721,0.6056392196726786,0.7253052954244421,0.15094614894162312,0.008192003738751437,0.00791082388675888,0.00847318359074399,0.07750333494763201,0.07750978601444374,false,false,true,true
0.455371651787618,0.47352332774649686,5.608638097065251,0.45139134695019895,0.4868965369000685,0.1525261978465003,0.007946868517418508,0.007671525863301113,0.008222211171535904,0.07589439213445326,0.07590097995057891,false,false,true,true
0.7200055644419396,0.48157697130471566,4.0098000762648,0.5621869026511999,0.6438782684478124,0.27345780086439336,0.009436846666863249,0.009188936682421713,0.009684756651304785,0.06833295637961767,0.06834027310143523,false,false,false,false
0.378319025973313,0.6045430741978391,5.726198988479898,0.7473042603805012,0.30335155731190333,0.25329867082677554,0.010314901006984943,0.00980719198515851,0.010822610028811378,0.13994296567020967,0.13994653850872305,false,false,false,false
0.7124348650283134,0.36585838257437564,3.129588482457958,0.7457396869043358,0.6142944641040651,0.24292632283695237,0.008775727561399556,0.008381487701352242,0.00916996742144687,0.10866676152800454,0.1086713626535723,false,false,false,true
0.6166264030242892,0.4181610557118868,3.921033116712822,0.5058255263532694,0.4184508764645366,0.3396521721173855,0.01172285986971975,0.01152355206596224,0.01192216767347726,0.054936437880706214,0.05494553855428769,false,false,false,false
0.7205836877201329,0.4184238185389986,2.2607062169481784,0.7433118128643912,0.5729633846242582,0.2437699548586435,0.008785031926962934,0.008399776175506656,0.009170287678419212,0.10619041632616041,0.10619512474461008,false,false,false,true
