run_id,Coal_Retrofitted_Min_Power_660-1000,Coal_Retrofitted_Time_660-1000,Coal_Retrofitted_Min_Power_300-660,Coal_Retrofitted_Time_300-660,Coal_Retrofitted_Min_Power_0-300,Coal_Retrofitted_Time_0-300,CHP_NonRetrofitted_Min_Power_660-1000,CHP_NonRetrofitted_Time_660-1000,CHP_NonRetrofitted_Min_Power_300-660,CHP_NonRetrofitted_Time_300-660,CHP_NonRetrofitted_Min_Power_0-300,CHP_NonRetrofitted_Time_0-300,MLT_Band,Description,Classification,nrmse_coal,nrmse_wind,nrmse_solar,nrmse_mlt,raw_rmse_coal,raw_rmse_wind,raw_rmse_solar,raw_rmse_mlt,mape_coal,mape_wind,mape_solar,mape_mlt,raw_mae_coal,raw_mae_wind,raw_mae_solar,raw_mae_mlt,mlt_direction_match_rate,mlt_mean_signed_error,regional_rmse_coal_str,regional_rmse_wind_str,regional_rmse_solar_str,regional_nrmse_coal_str,regional_nrmse_wind_str,regional_nrmse_solar_str,regional_mae_coal_str,regional_mae_wind_str,regional_mae_solar_str,regional_smape_coal_str,regional_smape_wind_str,regional_smape_solar_str,monthly_rmse_coal_str,monthly_rmse_wind_str,monthly_rmse_solar_str,monthly_mae_coal_str,monthly_mae_wind_str,monthly_mae_solar_str,monthly_smape_coal_str,monthly_smape_wind_str,monthly_smape_solar_str,total_loss,infeasible
61,0.436,6.823,0.479,11.563,0.328,9.19,0.485,10.468,0.75,11.16,0.57,5.597,0.05,"Low_MP, High_Time, Tight_MLT",Partially More Flexible,0.09045116368952752,0.1273308471365425,0.12066234245330544,0.07045875889108057,2.455701596320676,0.9054925819823092,0.0895213526540802,0.11731358987631178,18.084423466527213,67.06346558740007,3.3833484004327188e9,7.268960354363868,1.9648324095833474,0.7112152143088428,0.06648680772130175,0.08601951665939313,100.0,0.07101763938744153,"Dict(""HL"" => 1.5518196541623739, ""JL"" => 0.8195724771394814, ""IME"" => 2.0048776469755887, ""LN"" => 4.125833692360384)","Dict(""HL"" => 0.3083482729553732, ""JL"" => 0.9800452872352706, ""IME"" => 1.1769031674209478, ""LN"" => 0.9159687637402666)","Dict(""HL"" => 0.01744046619768641, ""JL"" => 0.06435785598644952, ""IME"" => 0.1511710042557598, ""LN"" => 0.06897473673747953)","Dict(""HL"" => 0.07384342870151672, ""JL"" => 0.04824988091013078, ""IME"" => 0.10698386590051168, ""LN"" => 0.1327274792459509)","Dict(""HL"" => 0.05496404152502196, ""JL"" => 0.19406837370995458, ""IME"" => 0.1284969065859753, ""LN"" => 0.1317940667252182)","Dict(""HL"" => 0.10259097763344947, ""JL"" => 0.11492474283294557, ""IME"" => 0.1324899248516738, ""LN"" => 0.13264372449515294)","Dict(""HL"" => 1.3770680853245942, ""JL"" => 0.7243482273265515, ""IME"" => 1.7246857131975297, ""LN"" => 4.033227612484714)","Dict(""HL"" => 0.26088162044921265, ""JL"" => 0.8788647604899792, ""IME"" => 0.8852969826249152, ""LN"" => 0.8198174936712644)","Dict(""HL"" => 0.013517724132861503, ""JL"" => 0.05640285190598291, ""IME"" => 0.14491763271782013, ""LN"" => 0.051109022128542465)","Dict(""HL"" => 0.1426818273177856, ""JL"" => 0.11878595305078472, ""IME"" => 0.17459097574071117, ""LN"" => 0.3037430356227056)","Dict(""HL"" => 0.2583995649743367, ""JL"" => 0.7182980869537756, ""IME"" => 0.2908566897761328, ""LN"" => 0.4541553061180923)","Dict(""HL"" => 0.8290110320500542, ""JL"" => 1.037486733318577, ""IME"" => 1.023354130615019, ""LN"" => 0.9450626755576522)","Dict(:Aug => 2.50265191030714, :Oct => 2.5263538758360835, :Dec => 2.295292046512393, :Apr => 1.8336225168777227, :Sep => 2.877764937626073, :Feb => 3.2933639225760003, :Mar => 2.1411866793336967, :Nov => 1.8856858539730788, :Jun => 2.229578409968884, :May => 2.1286702324559226, :Jul => 2.6203723310420948, :Jan => 2.7299267137312055)","Dict(:Aug => 0.8718460309680743, :Oct => 0.4270543169334017, :Dec => 0.9142670486974281, :Apr => 0.600045772299551, :Sep => 0.4653478041944139, :Feb => 1.5309892704719925, :Mar => 1.2799700621689718, :Nov => 0.5701553728984428, :Jun => 0.32115362992523794, :May => 0.9116272760299268, :Jul => 0.3869740276873323, :Jan => 1.4466311412388349)","Dict(:Aug => 0.0683652175444819, :Oct => 0.0930193492536359, :Dec => 0.07825398174045238, :Apr => 0.12059428505940635, :Sep => 0.11378879890892028, :Feb => 0.08934368407444987, :Mar => 0.13040637700147087, :Nov => 0.0603356479330803, :Jun => 0.0518906594979429, :May => 0.08476917090311324, :Jul => 0.06169762038705708, :Jan => 0.08315259445172735)","Dict(:Aug => 1.95698954458316, :Oct => 1.8434572481099873, :Dec => 1.8245289972104222, :Apr => 1.540115209509279, :Sep => 2.1365390397419364, :Feb => 2.5255361902553157, :Mar => 1.7342901363254093, :Nov => 1.6299330666334833, :Jun => 1.9252176911339598, :May => 1.965036096734509, :Jul => 2.2032318906858377, :Jan => 2.293113804076867)","Dict(:Aug => 0.6306481063042039, :Oct => 0.3580944857675805, :Dec => 0.85032849919137, :Apr => 0.5704971869267853, :Sep => 0.34078910829496206, :Feb => 1.3171071192025887, :Mar => 1.1609372682040542, :Nov => 0.5381120179014252, :Jun => 0.31456150894163737, :May => 0.8686725165301207, :Jul => 0.3500709665388989, :Jan => 1.2347637879024869)","Dict(:Aug => 0.052736656258805706, :Oct => 0.050683871774707144, :Dec => 0.04959244347069312, :Apr => 0.10731526869589564, :Sep => 0.06700450159748608, :Feb => 0.08205604277842543, :Mar => 0.11449323137587364, :Nov => 0.04284263334816865, :Jun => 0.038263998760615384, :May => 0.07220552897095892, :Jul => 0.04429881109447799, :Jan => 0.07634870452951342)","Dict(:Aug => 0.16302781100356883, :Oct => 0.16319775787091115, :Dec => 0.14729701075274346, :Apr => 0.1681369181348417, :Sep => 0.17673235429961576, :Feb => 0.2458948485142302, :Mar => 0.17790836689463335, :Nov => 0.1385884800811007, :Jun => 0.19546282071279375, :May => 0.240298767969574, :Jul => 0.1986957361958381, :Jan => 0.2041645027661104)","Dict(:Aug => 0.4433558572595466, :Oct => 0.216956427960383, :Dec => 0.4783534445701989, :Apr => 0.306687141222706, :Sep => 0.26558584069648244, :Feb => 0.7756639994226849, :Mar => 0.643856910152416, :Nov => 0.34702868784646085, :Jun => 0.26372169587452676, :May => 0.3976890177092935, :Jul => 0.3151414942295355, :Jan => 0.7110884265227786)","Dict(:Aug => 0.43975629317879844, :Oct => 0.2657959130418957, :Dec => 0.4382847389831305, :Apr => 1.999999971731025, :Sep => 0.3732804223086108, :Feb => 1.9999999655780534, :Mar => 1.9999999730722595, :Nov => 0.3834028260845838, :Jun => 0.3462291491618835, :May => 0.8930337659081834, :Jul => 0.3649607328852344, :Jan => 1.9999999626902483)",0.01097959880902236,infeasible
25,0.532,9.433,0.519,4.14,0.395,4.449,0.457,9.189,0.723,5.182,0.607,10.654,0.068,"Low_MP, Low_Time, Tight_MLT",Partially More Flexible,0.09113234059733939,0.1271287974673681,0.12162404133970314,0.0780671961030694,2.4754221647062855,0.9047054070949838,0.09071162654792561,0.1299816115209553,18.221952522288255,66.71864009253267,3.4295461793527007e9,7.802309099276744,1.9808686830715514,0.7109509042082184,0.06708226738292335,0.0982482106834769,100.0,0.08163002955467191,"Dict(""HL"" => 1.5537930191647624, ""JL"" => 0.8224458571515804, ""IME"" => 2.031232866366764, ""LN"" => 4.158637118373894)","Dict(""HL"" => 0.3143619451614939, ""JL"" => 0.9660306846673338, ""IME"" => 1.1835320693497993, ""LN"" => 0.917158993328653)","Dict(""HL"" => 0.017356190788456745, ""JL"" => 0.06456679497688607, ""IME"" => 0.15343912599434636, ""LN"" => 0.07000516413593962)","Dict(""HL"" => 0.07393733139018617, ""JL"" => 0.04841904257338869, ""IME"" => 0.10839022766097993, ""LN"" => 0.13378276076480278)","Dict(""HL"" => 0.05603599735499, ""JL"" => 0.19129320488462057, ""IME"" => 0.12922066484876069, ""LN"" => 0.13196532278110115)","Dict(""HL"" => 0.10209523993209849, ""JL"" => 0.11529784817301082, ""IME"" => 0.13447776160766553, ""LN"" => 0.13462531564603772)","Dict(""HL"" => 1.3808629506620225, ""JL"" => 0.7220967804644564, ""IME"" => 1.7429337719992555, ""LN"" => 4.077581229160471)","Dict(""HL"" => 0.26660807201611414, ""JL"" => 0.8671055956226725, ""IME"" => 0.8916004594980654, ""LN"" => 0.8184894896960215)","Dict(""HL"" => 0.013351913412944401, ""JL"" => 0.0565092625990091, ""IME"" => 0.1465518107415675, ""LN"" => 0.05191608277817234)","Dict(""HL"" => 0.14315102148085, ""JL"" => 0.11847914117349805, ""IME"" => 0.1756892303664128, ""LN"" => 0.30755211323288073)","Dict(""HL"" => 0.2649062416844605, ""JL"" => 0.7132287039253052, ""IME"" => 0.2921290167482628, ""LN"" => 0.45274226019705716)","Dict(""HL"" => 0.8243923018023108, ""JL"" => 1.0369746380809206, ""IME"" => 1.0274979455287638, ""LN"" => 0.947070866046344)","Dict(:Aug => 2.5444289080959295, :Oct => 2.5741363217164905, :Dec => 2.2963553378979134, :Apr => 1.8668081154252745, :Sep => 2.9317768654029903, :Feb => 3.2238350323451166, :Mar => 2.189350278609871, :Nov => 1.9178279768211892, :Jun => 2.2773182559612817, :May => 2.153283637347871, :Jul => 2.6668948870318636, :Jan => 2.697995214541581)","Dict(:Aug => 0.8558190329019776, :Oct => 0.421627893841587, :Dec => 0.9245808365539775, :Apr => 0.6151117888062402, :Sep => 0.4650607710740617, :Feb => 1.5092884808743146, :Mar => 1.2864182285130688, :Nov => 0.5523881857058621, :Jun => 0.3203337387369635, :May => 0.924086962885591, :Jul => 0.3860451526303303, :Jan => 1.4555668534496338)","Dict(:Aug => 0.0669274220135313, :Oct => 0.10153421597418265, :Dec => 0.07237838166922887, :Apr => 0.12710904432099168, :Sep => 0.11343446538385055, :Feb => 0.08655217298689015, :Mar => 0.12985707144554542, :Nov => 0.06197580022222427, :Jun => 0.05065635228766409, :May => 0.08949879230690602, :Jul => 0.05959661947390858, :Jan => 0.08584289063193663)","Dict(:Aug => 1.969152507562283, :Oct => 1.8945340894727047, :Dec => 1.8259855590735907, :Apr => 1.5599922958734873, :Sep => 2.186714325901823, :Feb => 2.4826910948236494, :Mar => 1.746096846018256, :Nov => 1.6378289621793054, :Jun => 1.967532015690711, :May => 1.981582781300675, :Jul => 2.2436307922088514, :Jan => 2.2746829267532824)","Dict(:Aug => 0.6205531321589024, :Oct => 0.3548026727298849, :Dec => 0.8635975962030611, :Apr => 0.581226933669287, :Sep => 0.3335245684134535, :Feb => 1.2949309496274655, :Mar => 1.1679139838094883, :Nov => 0.5253413026669149, :Jun => 0.3147991159278909, :May => 0.8798245572097423, :Jul => 0.353159859082639, :Jan => 1.2417361789998917)","Dict(:Aug => 0.05136626262878036, :Oct => 0.05474754622020299, :Dec => 0.04720168987144892, :Apr => 0.11260985685893665, :Sep => 0.06707419760914214, :Feb => 0.07941133566294176, :Mar => 0.11414524471002142, :Nov => 0.044376412733320214, :Jun => 0.0372477969172944, :May => 0.07546549135782427, :Jul => 0.042557925232084536, :Jan => 0.07878344879308243)","Dict(:Aug => 0.16165070671982038, :Oct => 0.16845508873416817, :Dec => 0.14744163320307216, :Apr => 0.17056029514186571, :Sep => 0.18176805259318385, :Feb => 0.24118963428758977, :Mar => 0.178354407848255, :Nov => 0.13796200634304848, :Jun => 0.1996951075980034, :May => 0.24238753293517284, :Jul => 0.2022050506695785, :Jan => 0.2029450026871663)","Dict(:Aug => 0.4382531183061618, :Oct => 0.21708478543100543, :Dec => 0.4875042433150253, :Apr => 0.3081752726640299, :Sep => 0.2594395498874629, :Feb => 0.7702867849467211, :Mar => 0.6467439008091906, :Nov => 0.3419571192692914, :Jun => 0.267812821863207, :May => 0.3997561569211797, :Jul => 0.3210318904540456, :Jan => 0.7109730237979366)","Dict(:Aug => 0.4304280441753628, :Oct => 0.28820204155744544, :Dec => 0.4285787649594893, :Apr => 1.9999999728806324, :Sep => 0.37400686841336145, :Feb => 1.9999999641668058, :Mar => 1.9999999728865652, :Nov => 0.39614589535138334, :Jun => 0.3346395279811425, :May => 0.907762664142476, :Jul => 0.34804357462417684, :Jan => 1.9999999632361771)",0.011338432296861371,infeasible
41,0.564,8.964,0.335,13.903,0.316,7.87,0.515,10.965,0.537,13.803,0.672,5.275,0.066,"Low_MP, High_Time, Tight_MLT",Partially More Flexible,0.09221396512471469,0.13077115594563993,0.1233055806840351,0.07955814622291127,2.5152906259150507,0.9237770428468871,0.09006765115447962,0.1324640383141316,18.375922804862878,68.93634649653903,3.4481773689303546e9,8.040905946150179,2.0036439772815116,0.7248303225339882,0.06731802691776932,0.10186887929296183,100.0,0.0848832729665116,"Dict(""HL"" => 1.539692002221988, ""JL"" => 0.8652835563981409, ""IME"" => 2.0191491519937736, ""LN"" => 4.255633600133824)","Dict(""HL"" => 0.32396560455454604, ""JL"" => 1.0254636587199972, ""IME"" => 1.184632161669887, ""LN"" => 0.9238903142750733)","Dict(""HL"" => 0.018053376613998376, ""JL"" => 0.06731838119644487, ""IME"" => 0.15058060571584947, ""LN"" => 0.0701178969030824)","Dict(""HL"" => 0.07326633367699205, ""JL"" => 0.050940984127996046, ""IME"" => 0.10774541899646606, ""LN"" => 0.13690312369740465)","Dict(""HL"" => 0.05774787959974082, ""JL"" => 0.20306211063762322, ""IME"" => 0.1293407753761204, ""LN"" => 0.1329338581690753)","Dict(""HL"" => 0.10619633302351986, ""JL"" => 0.12021139499365155, ""IME"" => 0.13197248528996447, ""LN"" => 0.1348421094290046)","Dict(""HL"" => 1.361627959359567, ""JL"" => 0.7676071137178706, ""IME"" => 1.7234265124231882, ""LN"" => 4.161914323625418)","Dict(""HL"" => 0.2673387358696223, ""JL"" => 0.9207057645526967, ""IME"" => 0.8863890377781997, ""LN"" => 0.8248877519354343)","Dict(""HL"" => 0.013855264009355002, ""JL"" => 0.059013469962353814, ""IME"" => 0.14417460599171486, ""LN"" => 0.05222876770765353)","Dict(""HL"" => 0.14110488913806402, ""JL"" => 0.12492694722110952, ""IME"" => 0.17344009691475562, ""LN"" => 0.31491569283013915)","Dict(""HL"" => 0.2578038837168855, ""JL"" => 0.7369291824766608, ""IME"" => 0.29019031445944965, ""LN"" => 0.45517810763723543)","Dict(""HL"" => 0.8288449655265974, ""JL"" => 1.0467301963731044, ""IME"" => 1.0217832562820017, ""LN"" => 0.9502355993646171)","Dict(:Aug => 2.545172843429772, :Oct => 2.5879032674688416, :Dec => 2.35908042028381, :Apr => 1.8779002529264144, :Sep => 2.9255581882645094, :Feb => 3.3944139306328394, :Mar => 2.1845820284693453, :Nov => 1.9805756130059897, :Jun => 2.2757681903900826, :May => 2.1222916703712125, :Jul => 2.6722779346188537, :Jan => 2.837780485884601)","Dict(:Aug => 0.8789799218172208, :Oct => 0.4260158835207094, :Dec => 0.9418788613113619, :Apr => 0.6123032159077832, :Sep => 0.48008876487322727, :Feb => 1.5777294338596832, :Mar => 1.2795493831704627, :Nov => 0.6040445731256608, :Jun => 0.3223630338120481, :May => 0.931735522562532, :Jul => 0.3864156624166534, :Jan => 1.4768290735463874)","Dict(:Aug => 0.06708324353509397, :Oct => 0.10095155452863111, :Dec => 0.07695811061680707, :Apr => 0.1235305861479955, :Sep => 0.11387296336459807, :Feb => 0.09072668138769127, :Mar => 0.12453533876765431, :Nov => 0.058878887346654404, :Jun => 0.050986958799438695, :May => 0.0842454165964442, :Jul => 0.059573564029475126, :Jan => 0.08973472455296902)","Dict(:Aug => 1.983830842857037, :Oct => 1.8920664088781802, :Dec => 1.880904962902005, :Apr => 1.5437622224393561, :Sep => 2.170905730977526, :Feb => 2.635647414238915, :Mar => 1.7169829174197908, :Nov => 1.7129494655369502, :Jun => 1.9604307022201544, :May => 1.9518624179913056, :Jul => 2.241111187250965, :Jan => 2.3532734546659477)","Dict(:Aug => 0.6316389769053637, :Oct => 0.35162683164582476, :Dec => 0.8786976550225172, :Apr => 0.5768068474752397, :Sep => 0.34597470018229975, :Feb => 1.3515651719813222, :Mar => 1.1740119192058032, :Nov => 0.5644998426148132, :Jun => 0.3148634883961336, :May => 0.8932618924322427, :Jul => 0.34935922613369036, :Jan => 1.2656573184126083)","Dict(:Aug => 0.05219690720058676, :Oct => 0.05440779561912977, :Dec => 0.04984033785222275, :Apr => 0.11059174845309501, :Sep => 0.0677001071569531, :Feb => 0.08375891503220939, :Mar => 0.11149502510393161, :Nov => 0.04324764591985096, :Jun => 0.037340356876923685, :May => 0.07215715933073831, :Jul => 0.04313406263033585, :Jan => 0.08194626183725442)","Dict(:Aug => 0.16497238013337928, :Oct => 0.1675793912826924, :Dec => 0.15266023429458636, :Apr => 0.16848348765269594, :Sep => 0.17930158663578832, :Feb => 0.2605084324777647, :Mar => 0.17550038014779465, :Nov => 0.14583047028409532, :Jun => 0.19856362840666977, :May => 0.23856579176308548, :Jul => 0.2016239175485523, :Jan => 0.20957317768510056)","Dict(:Aug => 0.44001009333722374, :Oct => 0.21312056709691227, :Dec => 0.48911768650043513, :Apr => 0.3091600956000617, :Sep => 0.26748448765484434, :Feb => 0.7699370506880912, :Mar => 0.6562494420358835, :Nov => 0.36061606253588724, :Jun => 0.2695617846085575, :May => 0.4080554869032642, :Jul => 0.31565527504280383, :Jan => 0.7213364328667291)","Dict(:Aug => 0.4433954471857059, :Oct => 0.28728531981143535, :Dec => 0.44865908347232125, :Apr => 1.9999999731227627, :Sep => 0.374831448508979, :Feb => 1.9999999665580253, :Mar => 1.999999973551383, :Nov => 0.3990307971878397, :Jun => 0.3282137969159409, :May => 0.8995851724152782, :Jul => 0.36178110985452594, :Jan => 1.9999999640547645)",0.01178456886240855,infeasible
13,0.483,4.672,0.412,6.874,0.416,9.527,0.31,8.187,0.684,12.342,0.702,7.387,0.101,"Low_MP, Low_Time, Tight_MLT",Partially More Flexible,0.09175842521273132,0.1260988968453639,0.12012195132027313,0.09409189502333343,2.5058855874310475,0.8935735361610816,0.09033009237444606,0.15666267980274717,18.328416474348415,66.45526767265439,3.3937337860778623e9,8.977280429666056,1.9969975092202004,0.7062872644698164,0.06652292395729437,0.12333962682424317,100.0,0.10240787910103478,"Dict(""HL"" => 1.5675164667183235, ""JL"" => 0.7951307777981996, ""IME"" => 2.061059065176655, ""LN"" => 4.216698354375926)","Dict(""HL"" => 0.313241028691754, ""JL"" => 0.9681009331131166, ""IME"" => 1.1536672510840646, ""LN"" => 0.9097291757086069)","Dict(""HL"" => 0.016809908494134704, ""JL"" => 0.06410608107275192, ""IME"" => 0.1532101354560634, ""LN"" => 0.06908396407959742)","Dict(""HL"" => 0.07459036244198541, ""JL"" => 0.046810948887212975, ""IME"" => 0.1099818071065451, ""LN"" => 0.1356505824151818)","Dict(""HL"" => 0.05583619049763886, ""JL"" => 0.1917031550719043, ""IME"" => 0.12595995753729278, ""LN"" => 0.1308962842746197)","Dict(""HL"" => 0.0988818146713806, ""JL"" => 0.11447514477277128, ""IME"" => 0.13427706876079176, ""LN"" => 0.1328537770761489)","Dict(""HL"" => 1.3930875468066954, ""JL"" => 0.7032173463589011, ""IME"" => 1.739564969581718, ""LN"" => 4.152120174133488)","Dict(""HL"" => 0.2669958242037705, ""JL"" => 0.8681714346877007, ""IME"" => 0.8758412532198604, ""LN"" => 0.8141405457679337)","Dict(""HL"" => 0.01279110557091405, ""JL"" => 0.05594210128827775, ""IME"" => 0.1459539687962154, ""LN"" => 0.05140452017377021)","Dict(""HL"" => 0.14435940820722024, ""JL"" => 0.11606023088596944, ""IME"" => 0.17299653894760045, ""LN"" => 0.3136585152076611)","Dict(""HL"" => 0.2717006995304, ""JL"" => 0.7135990904838937, ""IME"" => 0.2889837708848342, ""LN"" => 0.4513017696086872)","Dict(""HL"" => 0.819359643437295, ""JL"" => 1.0346004316884794, ""IME"" => 1.0243560483691856, ""LN"" => 0.9476437636606985)","Dict(:Aug => 2.6164583926950673, :Oct => 2.6565079629760238, :Dec => 2.2945911697932866, :Apr => 1.9090130456706103, :Sep => 3.0423543070078223, :Feb => 3.0092439095724854, :Mar => 2.217333456383842, :Nov => 1.9614699702977043, :Jun => 2.3749756311382484, :May => 2.1894185369428256, :Jul => 2.7651542050078053, :Jan => 2.7176536038858363)","Dict(:Aug => 0.8692659845404856, :Oct => 0.4239658917576359, :Dec => 0.9059657415181865, :Apr => 0.6136880889377092, :Sep => 0.46737065300623315, :Feb => 1.4744667840201326, :Mar => 1.2850766212200333, :Nov => 0.5681231997211771, :Jun => 0.3256846630217807, :May => 0.925556303450642, :Jul => 0.38257188405202314, :Jan => 1.4046945631622636)","Dict(:Aug => 0.06835347773530462, :Oct => 0.09893153464050104, :Dec => 0.07713492588430149, :Apr => 0.12042449222748554, :Sep => 0.11359631033474872, :Feb => 0.08691552922562017, :Mar => 0.13698831232083006, :Nov => 0.06090304102268918, :Jun => 0.04952037897977081, :May => 0.08370206730760697, :Jul => 0.0604119017192061, :Jan => 0.0834355711941527)","Dict(:Aug => 2.015740818065418, :Oct => 1.9673468813409933, :Dec => 1.811542963818621, :Apr => 1.5693541431274964, :Sep => 2.277295900478267, :Feb => 2.333767876634487, :Mar => 1.728297242201834, :Nov => 1.6766454568208342, :Jun => 2.045688451046009, :May => 2.0011242989377056, :Jul => 2.3252460563582567, :Jan => 2.2119200218124844)","Dict(:Aug => 0.6243522508588226, :Oct => 0.35685304075898694, :Dec => 0.847159860475719, :Apr => 0.580144194875098, :Sep => 0.333170378755149, :Feb => 1.2776983856995205, :Mar => 1.161349332202703, :Nov => 0.5406025610873662, :Jun => 0.31968630255736097, :May => 0.8758119909031379, :Jul => 0.35018087754740085, :Jan => 1.2084379979165307)","Dict(:Aug => 0.05259547024888289, :Oct => 0.05324352605413381, :Dec => 0.04868132946968531, :Apr => 0.10769980246225298, :Sep => 0.06765993223841985, :Feb => 0.07858332200772145, :Mar => 0.1189198031736828, :Nov => 0.04372458630349742, :Jun => 0.03685429913743185, :May => 0.07094595989171039, :Jul => 0.04270486165413512, :Jan => 0.0766621948459784)","Dict(:Aug => 0.16484832379935102, :Oct => 0.1751786737354611, :Dec => 0.14554425181333075, :Apr => 0.17172946778344345, :Sep => 0.1899331058411877, :Feb => 0.2243817474454215, :Mar => 0.1741761689182547, :Nov => 0.14114417484606895, :Jun => 0.20715174651485807, :May => 0.24459683780421018, :Jul => 0.20974946548922632, :Jan => 0.1927901157545398)","Dict(:Aug => 0.43450980058091915, :Oct => 0.2194178009167666, :Dec => 0.48514963873331574, :Apr => 0.30753811382958546, :Sep => 0.2577827175705105, :Feb => 0.7776112627114957, :Mar => 0.6415148501033291, :Nov => 0.3515573358826901, :Jun => 0.2738056466155249, :May => 0.39701752374543975, :Jul => 0.3198208335302868, :Jan => 0.7110304673035814)","Dict(:Aug => 0.44259219466823374, :Oct => 0.2723754402096528, :Dec => 0.4426497970804873, :Apr => 1.9999999721110127, :Sep => 0.37297497668558754, :Feb => 1.999999961069266, :Mar => 1.999999973313583, :Nov => 0.3963451238853052, :Jun => 0.3364141862246953, :May => 0.8754283883891505, :Jul => 0.33909968554772874, :Jan => 1.9999999622822717)",0.01190077707030255,infeasible
