HL_to_IME,HL_to_JL,IME_to_JL,IME_to_LN,JL_to_LN,IME_to_SD,LN_to_JB,
909.5961951,1901.7125,-2550.05,5764.915,2060.61,2817.61,1951.86,
909.5961951,1901.7125,-2550.05,5764.915,2060.61,2804.92,2024.51,
909.5961951,1901.7125,-2550.05,5805.928571,2075.268571,3012.7,2226.08,
871.5539288,2042.614444,-2499.097143,5805.928571,2075.268571,3151.37,2457.2,
871.5539288,2042.614444,-2499.097143,5764.915,2060.61,3223.31,2653.26,
785.2813334,1901.7125,-2252.207778,5444.92,1946.228889,3272.51,2920.23,
785.2813334,1901.7125,-2252.207778,5444.92,1946.228889,3229.28,2667.03,
785.2813334,1901.7125,-2252.207778,5764.915,2060.61,3251.34,2671.99,
785.2813334,2042.614444,-2252.207778,5764.915,2060.61,3303.82,2726.49,
871.5539288,2042.614444,-2499.097143,5764.915,2060.61,3291.29,2765.31,
871.5539288,2042.614444,-2499.097143,5805.928571,2075.268571,3239.21,2791.29,
909.5961951,2042.614444,-2550.05,5805.928571,2075.268571,3182.11,2780.09,
909.5961951,2042.614444,-2550.05,5805.928571,2075.268571,3085.48,2780.14,
909.5961951,2042.614444,-2550.05,5805.928571,2075.268571,3061.06,2729.7,
909.5961951,2042.614444,-2550.05,5805.928571,2075.268571,3028.85,2747.95,
909.5961951,1901.7125,-2550.05,5764.915,2060.61,3004.46,2668.23,
871.5539288,1901.7125,-2499.097143,5444.92,1946.228889,2900.76,2518.87,
871.5539288,1524.377143,-2499.097143,5444.92,1946.228889,2904.69,2237.27,
782.0081288,1541.267143,-2268.715556,5460.207778,1951.696667,2910.34,1949.62,
782.0081288,1541.267143,-2268.715556,5460.207778,1951.696667,2852.05,1865.3,
782.0081288,1541.267143,-2268.715556,5460.207778,1951.696667,2766.53,1771.34,
782.0081288,1541.267143,-2268.715556,5460.207778,1951.696667,2724.37,1742.53,
782.0081288,1541.267143,-2268.715556,5460.207778,1951.696667,2724.37,1694.67,
867.7344357,1541.267143,-2510.438571,5776.9075,2064.89625,2736.78,1736.12,
904.6714789,1909.78875,-2559.5125,5776.9075,2064.89625,2837.25,1964.64,
904.6714789,1909.78875,-2559.5125,5776.9075,2064.89625,2825.13,2038.96,
904.6714789,1909.78875,-2559.5125,5816.182857,2078.935714,3023.57,2245.17,
867.7344357,2047.978889,-2510.438571,5816.182857,2078.935714,3156.01,2481.62,
867.7344357,2047.978889,-2510.438571,5776.9075,2064.89625,3224.71,2682.2,
782.0081288,1909.78875,-2268.715556,5460.207778,1951.696667,3271.7,2967.41,
782.0081288,1909.78875,-2268.715556,5460.207778,1951.696667,3230.42,2696.29,
782.0081288,1909.78875,-2268.715556,5776.9075,2064.89625,3251.49,2701.36,
782.0081288,2047.978889,-2268.715556,5776.9075,2064.89625,3326.79,2757.11,
867.7344357,2047.978889,-2510.438571,5776.9075,2064.89625,3289.64,2796.83,
867.7344357,2047.978889,-2510.438571,5816.182857,2078.935714,3239.9,2823.41,
904.6714789,2047.978889,-2559.5125,5816.182857,2078.935714,3185.37,2811.95,
904.6714789,2047.978889,-2559.5125,5816.182857,2078.935714,3093.08,2812.01,
904.6714789,2047.978889,-2559.5125,5816.182857,2078.935714,3069.76,2760.4,
904.6714789,2047.978889,-2559.5125,5816.182857,2078.935714,3039,2779.07,
904.6714789,1909.78875,-2559.5125,5776.9075,2064.89625,3015.7,2697.51,
867.7344357,1909.78875,-2510.438571,5460.207778,1951.696667,2916.66,2544.71,
867.7344357,1541.267143,-2510.438571,5460.207778,1951.696667,2920.41,2256.63,
781.5751188,1556.95,-2279.755556,5478.84,1958.355556,2921.56,1966.147826,
781.5751188,1556.95,-2279.755556,5478.84,1958.355556,2865.6,1880.297826,
781.5751188,1556.95,-2279.755556,5478.84,1958.355556,2783.49,1784.627826,
781.5751188,1556.95,-2279.755556,5478.84,1958.355556,2747.66,1755.287826,
781.5751188,1556.95,-2279.755556,5478.84,1958.355556,2747.66,1715.277826,
865.5381762,1556.95,-2512.314286,5787.38,2068.64,2754.92,1748.767826,
901.251322,1910.85,-2558.95375,5787.38,2068.64,2851.38,1981.447826,
901.251322,1910.85,-2558.95375,5787.38,2068.64,2839.75,2057.127826,
901.251322,1910.85,-2558.95375,5823.847143,2081.671429,3030.27,2267.087826,
865.5381762,2043.972222,-2512.314286,5823.847143,2081.671429,3157.43,2507.847826,
865.5381762,2043.972222,-2512.314286,5787.38,2068.64,3223.4,2712.077826,
781.5751188,1910.85,-2279.755556,5478.84,1958.355556,3268.52,3000,
781.5751188,1910.85,-2279.755556,5478.84,1958.355556,3228.88,2726.427826,
781.5751188,1910.85,-2279.755556,5787.38,2068.64,3249.11,2731.587826,
781.5751188,2043.972222,-2279.755556,5787.38,2068.64,3332.28,2788.357826,
865.5381762,2043.972222,-2512.314286,5787.38,2068.64,3285.74,2828.797826,
865.5381762,2043.972222,-2512.314286,5823.847143,2081.671429,3237.98,2855.857826,
901.251322,2043.972222,-2558.95375,5823.847143,2081.671429,3185.62,2844.187826,
901.251322,2043.972222,-2558.95375,5823.847143,2081.671429,3097.02,2844.247826,
901.251322,2043.972222,-2558.95375,5823.847143,2081.671429,3074.63,2791.697826,
901.251322,2043.972222,-2558.95375,5823.847143,2081.671429,3045.09,2810.707826,
901.251322,1910.85,-2558.95375,5787.38,2068.64,3022.72,2727.667826,
865.5381762,1910.85,-2512.314286,5478.84,1958.355556,2927.63,2572.077826,
865.5381762,1556.95,-2512.314286,5478.84,1958.355556,2931.23,2278.747826,
779.7541842,1563.222857,-2275.181111,5472.918889,1956.241111,2920.63,1978.575217,
779.7541842,1563.222857,-2275.181111,5472.918889,1956.241111,2868.1,1890.665217,
779.7541842,1563.222857,-2275.181111,5472.918889,1956.241111,2791.01,1792.695217,
779.7541842,1563.222857,-2275.181111,5472.918889,1956.241111,2757.88,1762.665217,
779.7541842,1563.222857,-2275.181111,5472.918889,1956.241111,2757.88,1730.595217,
861.4646205,1563.222857,-2495.065714,5775.35,2064.34,2764.2,1755.985217,
896.0880472,1897.71875,-2539.05875,5775.35,2064.34,2854.75,1994.235217,
896.0880472,1897.71875,-2539.05875,5775.35,2064.34,2843.83,2071.715217,
896.0880472,1897.71875,-2539.05875,5809.674286,2076.608571,3022.69,2286.705217,
861.4646205,2023.615556,-2495.065714,5809.674286,2076.608571,3142.06,2533.225217,
861.4646205,2023.615556,-2495.065714,5775.35,2064.34,3203.99,2742.345217,
779.7541842,1897.71875,-2275.181111,5472.918889,1956.241111,3246.35,3000,
779.7541842,1897.71875,-2275.181111,5472.918889,1956.241111,3209.13,2757.035217,
779.7541842,1897.71875,-2275.181111,5775.35,2064.34,3228.13,2762.325217,
779.7541842,2023.615556,-2275.181111,5775.35,2064.34,3307.36,2820.445217,
861.4646205,2023.615556,-2495.065714,5775.35,2064.34,3262.51,2861.865217,
861.4646205,2023.615556,-2495.065714,5809.674286,2076.608571,3217.68,2889.575217,
896.0880472,2023.615556,-2539.05875,5809.674286,2076.608571,3168.53,2877.625217,
896.0880472,2023.615556,-2539.05875,5809.674286,2076.608571,3085.35,2877.675217,
896.0880472,2023.615556,-2539.05875,5809.674286,2076.608571,3064.33,2823.875217,
896.0880472,2023.615556,-2539.05875,5809.674286,2076.608571,3036.6,2843.335217,
896.0880472,1897.71875,-2539.05875,5775.35,2064.34,3015.6,2758.315217,
861.4646205,1897.71875,-2495.065714,5472.918889,1956.241111,2926.33,2598.995217,
861.4646205,1563.222857,-2495.065714,5472.918889,1956.241111,2929.71,2298.655217,
775.7866112,1556.801429,-2263.247778,5464.362222,1953.181111,2914.96,1999.430435,
775.7866112,1556.801429,-2263.247778,5464.362222,1953.181111,2867.42,1912.590435,
775.7866112,1556.801429,-2263.247778,5464.362222,1953.181111,2797.68,1815.810435,
775.7866112,1556.801429,-2263.247778,5464.362222,1953.181111,2765.65,1786.140435,
775.7866112,1556.801429,-2263.247778,5464.362222,1953.181111,2765.65,1753.440435,
857.3502921,1556.801429,-2479.48,5751.39875,2055.78,2773.41,1779.530435,
892.0197713,1886.09375,-2523.0525,5751.39875,2055.78,2855.35,2014.900435,
892.0197713,1886.09375,-2523.0525,5751.39875,2055.78,2845.47,2091.450435,
892.0197713,1886.09375,-2523.0525,5784.867143,2067.741429,3007.31,2303.850435,
857.3502921,2009.805556,-2479.48,5784.867143,2067.741429,3115.32,2547.380435,
857.3502921,2009.805556,-2479.48,5751.39875,2055.78,3171.36,2753.970435,
775.7866112,1886.09375,-2263.247778,5464.362222,1953.181111,3209.68,3000,
775.7866112,1886.09375,-2263.247778,5464.362222,1953.181111,3176.01,2768.490435,
775.7866112,1886.09375,-2263.247778,5751.39875,2055.78,3193.2,2773.710435,
775.7866112,2009.805556,-2263.247778,5751.39875,2055.78,3260.13,2831.130435,
857.3502921,2009.805556,-2479.48,5751.39875,2055.78,3224.31,2872.050435,
857.3502921,2009.805556,-2479.48,5784.867143,2067.741429,3183.74,2899.420435,
892.0197713,2009.805556,-2523.0525,5784.867143,2067.741429,3139.27,2887.620435,
892.0197713,2009.805556,-2523.0525,5784.867143,2067.741429,3064,2887.670435,
892.0197713,2009.805556,-2523.0525,5784.867143,2067.741429,3044.98,2834.520435,
892.0197713,2009.805556,-2523.0525,5784.867143,2067.741429,3019.89,2853.750435,
892.0197713,1886.09375,-2523.0525,5751.39875,2055.78,3000.89,2769.750435,
857.3502921,1886.09375,-2479.48,5464.362222,1953.181111,2920.12,2612.360435,
857.3502921,1556.801429,-2479.48,5464.362222,1953.181111,2923.18,2315.640435,
771.2523707,1541.408571,-2246.466667,5440.211111,1944.546667,2897.21,2020.698261,
771.2523707,1541.408571,-2246.466667,5440.211111,1944.546667,2850.92,1936.358261,
771.2523707,1541.408571,-2246.466667,5440.211111,1944.546667,2782.99,1842.378261,
771.2523707,1541.408571,-2246.466667,5440.211111,1944.546667,2746.83,1813.568261,
771.2523707,1541.408571,-2246.466667,5440.211111,1944.546667,2746.42,1780.098261,
853.1288494,1541.408571,-2465.725714,5728.115,2047.455,2759.36,1807.158261,
888.0485763,1876.09625,-2510.60625,5728.115,2047.455,2839.16,2035.718261,
888.0485763,1876.09625,-2510.60625,5728.115,2047.455,2829.54,2110.058261,
888.0485763,1876.09625,-2510.60625,5763.608571,2060.141429,2987.16,2316.308261,
853.1288494,2001.333333,-2465.725714,5763.608571,2060.141429,3092.36,2552.798261,
853.1288494,2001.333333,-2465.725714,5728.115,2047.455,3146.93,2753.418261,
771.2523707,1876.09625,-2246.466667,5440.211111,1944.546667,3184.26,3000,
771.2523707,1876.09625,-2246.466667,5440.211111,1944.546667,3151.46,2767.508261,
771.2523707,1876.09625,-2246.466667,5728.115,2047.455,3168.2,2772.578261,
771.2523707,2001.333333,-2246.466667,5728.115,2047.455,3221.3,2828.348261,
853.1288494,2001.333333,-2465.725714,5728.115,2047.455,3198.5,2868.078261,
853.1288494,2001.333333,-2465.725714,5763.608571,2060.141429,3158.99,2894.658261,
888.0485763,2001.333333,-2510.60625,5763.608571,2060.141429,3115.68,2883.188261,
888.0485763,2001.333333,-2510.60625,5763.608571,2060.141429,3042.37,2883.248261,
888.0485763,2001.333333,-2510.60625,5763.608571,2060.141429,3023.85,2831.628261,
888.0485763,2001.333333,-2510.60625,5763.608571,2060.141429,2999.41,2850.308261,
888.0485763,1876.09625,-2510.60625,5728.115,2047.455,2980.91,2768.738261,
853.1288494,1876.09625,-2465.725714,5440.211111,1944.546667,2902.24,2615.898261,
853.1288494,1541.408571,-2465.725714,5440.211111,1944.546667,2905.22,2327.758261,
766.6050503,1520.922857,-2227.661111,5428.296667,1940.287778,2874.21,2024.046087,
766.6050503,1520.922857,-2227.661111,5428.296667,1940.287778,2826.27,1939.746087,
766.6050503,1520.922857,-2227.661111,5428.296667,1940.287778,2755.94,1845.806087,
766.6050503,1520.922857,-2227.661111,5428.296667,1940.287778,2718.5,1817.006087,
766.6050503,1520.922857,-2227.661111,5428.296667,1940.287778,2700.12,1781.046087,
848.9894702,1520.922857,-2454.92,5700.23875,2037.4925,2731.47,1810.606087,
884.2121306,1867.8975,-2501.5075,5700.23875,2037.4925,2814.1,2039.066087,
884.2121306,1867.8975,-2501.5075,5700.23875,2037.4925,2804.13,2113.366087,
884.2121306,1867.8975,-2501.5075,5733.841429,2049.504286,2967.34,2319.526087,
848.9894702,1997.687778,-2454.92,5733.841429,2049.504286,3076.26,2555.906087,
848.9894702,1997.687778,-2454.92,5700.23875,2037.4925,3132.77,2756.436087,
766.6050503,1867.8975,-2227.661111,5428.296667,1940.287778,3171.42,3000,
766.6050503,1867.8975,-2227.661111,5428.296667,1940.287778,3137.46,2770.526087,
766.6050503,1867.8975,-2227.661111,5700.23875,2037.4925,3154.79,2775.586087,
766.6050503,1997.687778,-2227.661111,5700.23875,2037.4925,3188.07,2831.326087,
848.9894702,1997.687778,-2454.92,5700.23875,2037.4925,3186.17,2871.046087,
848.9894702,1997.687778,-2454.92,5733.841429,2049.504286,3145.26,2897.616087,
884.2121306,1997.687778,-2501.5075,5733.841429,2049.504286,3100.41,2886.156087,
884.2121306,1997.687778,-2501.5075,5733.841429,2049.504286,3024.51,2886.206087,
884.2121306,1997.687778,-2501.5075,5733.841429,2049.504286,3005.33,2834.616087,
884.2121306,1997.687778,-2501.5075,5733.841429,2049.504286,2980.03,2853.276087,
884.2121306,1867.8975,-2501.5075,5700.23875,2037.4925,2960.87,2771.746087,
848.9894702,1867.8975,-2454.92,5428.296667,1940.287778,2879.41,2618.976087,
848.9894702,1520.922857,-2454.92,5428.296667,1940.287778,2882.5,2330.976087,
762.6219183,1499.605714,-2208.982222,5413.122222,1934.863333,2861.97,2014.153913,
762.6219183,1499.605714,-2208.982222,5413.122222,1934.863333,2814.64,1929.163913,
762.6219183,1499.605714,-2208.982222,5413.122222,1934.863333,2745.19,1834.463913,
762.6219183,1499.605714,-2208.982222,5413.122222,1934.863333,2708.22,1805.423913,
762.6219183,1499.605714,-2208.982222,5413.122222,1934.863333,2683.93,1768.753913,
844.9611787,1499.605714,-2445.525714,5676.18375,2028.89375,2721.03,1798.963913,
880.1008445,1860.675,-2493.9425,5676.18375,2028.89375,2802.62,2029.293913,
880.1008445,1860.675,-2493.9425,5676.18375,2028.89375,2792.78,2104.203913,
880.1008445,1860.675,-2493.9425,5708.891429,2040.585714,2953.92,2312.053913,
844.9611787,1995.79,-2445.525714,5708.891429,2040.585714,3061.48,2550.383913,
844.9611787,1995.79,-2445.525714,5676.18375,2028.89375,3117.27,2752.543913,
762.6219183,1860.675,-2208.982222,5413.122222,1934.863333,3155.43,3000,
762.6219183,1860.675,-2208.982222,5413.122222,1934.863333,3121.9,2766.753913,
762.6219183,1860.675,-2208.982222,5676.18375,2028.89375,3139.02,2771.863913,
762.6219183,1995.79,-2208.982222,5676.18375,2028.89375,3167.21,2828.053913,
844.9611787,1995.79,-2445.525714,5676.18375,2028.89375,3167.21,2868.093913,
844.9611787,1995.79,-2445.525714,5708.891429,2040.585714,3129.6,2894.883913,
880.1008445,1995.79,-2493.9425,5708.891429,2040.585714,3085.32,2883.333913,
880.1008445,1995.79,-2493.9425,5708.891429,2040.585714,3010.38,2883.383913,
880.1008445,1995.79,-2493.9425,5708.891429,2040.585714,2991.44,2831.363913,
880.1008445,1995.79,-2493.9425,5708.891429,2040.585714,2966.45,2850.183913,
880.1008445,1860.675,-2493.9425,5676.18375,2028.89375,2947.54,2767.983913,
844.9611787,1860.675,-2445.525714,5413.122222,1934.863333,2867.1,2613.963913,
844.9611787,1499.605714,-2445.525714,5413.122222,1934.863333,2870.15,2323.593913,
759.200538,1498.537143,-2205.183333,5379.172222,1922.73,2855.65,2014.062609,
759.200538,1498.537143,-2205.183333,5379.172222,1922.73,2806.94,1931.142609,
759.200538,1498.537143,-2205.183333,5379.172222,1922.73,2735.46,1838.732609,
759.200538,1498.537143,-2205.183333,5379.172222,1922.73,2697.41,1810.392609,
759.200538,1498.537143,-2205.183333,5379.172222,1922.73,2669.84,1772.072609,
840.9011633,1498.537143,-2439.481429,5664.74375,2024.805,2710.59,1804.092609,
875.5490779,1855.92875,-2487.2175,5664.74375,2024.805,2794.56,2028.842609,
875.5490779,1855.92875,-2487.2175,5664.74375,2024.805,2784.44,2101.932609,
875.5490779,1855.92875,-2487.2175,5701.785714,2038.044286,2950.3,2304.732609,
840.9011633,1989.826667,-2439.481429,5701.785714,2038.044286,3060.99,2537.282609,
840.9011633,1989.826667,-2439.481429,5664.74375,2024.805,3118.42,2734.542609,
759.200538,1855.92875,-2205.183333,5379.172222,1922.73,3157.7,3000,
759.200538,1855.92875,-2205.183333,5379.172222,1922.73,3123.19,2748.402609,
759.200538,1855.92875,-2205.183333,5664.74375,2024.805,3140.8,2753.382609,
759.200538,1989.826667,-2205.183333,5664.74375,2024.805,3168.26,2808.222609,
840.9011633,1989.826667,-2439.481429,5664.74375,2024.805,3168.26,2847.282609,
840.9011633,1989.826667,-2439.481429,5701.785714,2038.044286,3131.11,2873.422609,
875.5490779,1989.826667,-2487.2175,5701.785714,2038.044286,3085.53,2862.152609,
875.5490779,1989.826667,-2487.2175,5701.785714,2038.044286,3008.4,2862.202609,
875.5490779,1989.826667,-2487.2175,5701.785714,2038.044286,2988.91,2811.452609,
875.5490779,1989.826667,-2487.2175,5701.785714,2038.044286,2963.19,2829.812609,
875.5490779,1855.92875,-2487.2175,5664.74375,2024.805,2943.72,2749.602609,
840.9011633,1855.92875,-2439.481429,5379.172222,1922.73,2860.94,2599.322609,
840.9011633,1498.537143,-2439.481429,5379.172222,1922.73,2864.08,2316.002609,
755.8492366,1502.637143,-2207.082222,5359.626667,1915.744444,2861.24,2009,
755.8492366,1502.637143,-2207.082222,5359.626667,1915.744444,2808.73,1927.62,
755.8492366,1502.637143,-2207.082222,5359.626667,1915.744444,2731.68,1836.93,
755.8492366,1502.637143,-2207.082222,5359.626667,1915.744444,2690.67,1809.13,
755.8492366,1502.637143,-2207.082222,5359.626667,1915.744444,2664.33,1768.39,
836.3117937,1502.637143,-2437.968571,5655.37875,2021.45625,2704.88,1802.94,
870.2125865,1854.73125,-2484.9275,5655.37875,2021.45625,2795.39,2023.49,
870.2125865,1854.73125,-2484.9275,5655.37875,2021.45625,2784.48,2095.22,
870.2125865,1854.73125,-2484.9275,5693.122857,2034.947143,2963.27,2294.24,
836.3117937,1986.701111,-2437.968571,5693.122857,2034.947143,3082.59,2522.45,
836.3117937,1986.701111,-2437.968571,5655.37875,2021.45625,3144.49,2716.03,
755.8492366,1854.73125,-2207.082222,5359.626667,1915.744444,3186.83,2998.72,
755.8492366,1854.73125,-2207.082222,5359.626667,1915.744444,3149.64,2729.63,
755.8492366,1854.73125,-2207.082222,5655.37875,2021.45625,3168.62,2734.52,
755.8492366,1986.701111,-2207.082222,5655.37875,2021.45625,3200.27,2788.33,
836.3117937,1986.701111,-2437.968571,5655.37875,2021.45625,3200.27,2826.67,
836.3117937,1986.701111,-2437.968571,5693.122857,2034.947143,3158.18,2852.32,
870.2125865,1986.701111,-2484.9275,5693.122857,2034.947143,3109.05,2841.25,
870.2125865,1986.701111,-2484.9275,5693.122857,2034.947143,3025.9,2841.31,
870.2125865,1986.701111,-2484.9275,5693.122857,2034.947143,3004.89,2791.5,
870.2125865,1986.701111,-2484.9275,5693.122857,2034.947143,2977.17,2809.52,
870.2125865,1854.73125,-2484.9275,5655.37875,2021.45625,2956.18,2730.81,
836.3117937,1854.73125,-2437.968571,5359.626667,1915.744444,2866.94,2583.33,
836.3117937,1502.637143,-2437.968571,5359.626667,1915.744444,2870.32,2305.3,
751.7588646,1513.01,-2211.246667,5365.327778,1917.781111,2885.5,1997.61,
751.7588646,1513.01,-2211.246667,5365.327778,1917.781111,2834.06,1916.47,
751.7588646,1513.01,-2211.246667,5365.327778,1917.781111,2758.59,1826.04,
751.7588646,1513.01,-2211.246667,5365.327778,1917.781111,2718.42,1798.32,
751.7588646,1513.01,-2211.246667,5365.327778,1917.781111,2705.46,1753.26,
830.7715816,1513.01,-2433.194286,5662.66625,2024.0625,2732.33,1792.15,
864.1190575,1850.57375,-2477.53625,5662.66625,2024.0625,2821,2012.06,
864.1190575,1850.57375,-2477.53625,5662.66625,2024.0625,2810.3,2083.58,
864.1190575,1850.57375,-2477.53625,5699.255714,2037.14,2985.42,2282.02,
830.7715816,1977.67,-2433.194286,5699.255714,2037.14,3102.3,2509.55,
830.7715816,1977.67,-2433.194286,5662.66625,2024.0625,3162.93,2702.57,
751.7588646,1850.57375,-2211.246667,5365.327778,1917.781111,3204.41,2978.39,
751.7588646,1850.57375,-2211.246667,5365.327778,1917.781111,3167.97,2716.13,
751.7588646,1850.57375,-2211.246667,5662.66625,2024.0625,3186.57,2721.01,
751.7588646,1977.67,-2211.246667,5662.66625,2024.0625,3230.45,2774.66,
830.7715816,1977.67,-2433.194286,5662.66625,2024.0625,3220.23,2812.88,
830.7715816,1977.67,-2433.194286,5699.255714,2037.14,3176.34,2838.46,
864.1190575,1977.67,-2477.53625,5699.255714,2037.14,3128.21,2827.43,
864.1190575,1977.67,-2477.53625,5699.255714,2037.14,3046.77,2827.48,
864.1190575,1977.67,-2477.53625,5699.255714,2037.14,3026.19,2777.82,
864.1190575,1977.67,-2477.53625,5699.255714,2037.14,2999.04,2795.79,
864.1190575,1850.57375,-2477.53625,5662.66625,2024.0625,2978.48,2717.31,
830.7715816,1850.57375,-2433.194286,5365.327778,1917.781111,2891.08,2570.26,
830.7715816,1513.01,-2433.194286,5365.327778,1917.781111,2894.39,2293.04,
748.0260481,1515.562857,-2204.838889,5367.052222,1918.4,2917.72,1997.71,
748.0260481,1515.562857,-2204.838889,5367.052222,1918.4,2869.48,1918.77,
748.0260481,1515.562857,-2204.838889,5367.052222,1918.4,2798.71,1830.79,
748.0260481,1515.562857,-2204.838889,5367.052222,1918.4,2764.95,1803.82,
748.0260481,1515.562857,-2204.838889,5367.052222,1918.4,2764.95,1760.6,
824.211447,1515.562857,-2416.887143,5667.19,2025.68,2774.09,1797.82,
856.7078691,1838.46375,-2459.60375,5667.19,2025.68,2857.23,2011.78,
856.7078691,1838.46375,-2459.60375,5667.19,2025.68,2847.2,2081.36,
856.7078691,1838.46375,-2459.60375,5704.17,2038.9,3011.43,2274.43,
824.211447,1959.787778,-2416.887143,5704.17,2038.9,3121.03,2495.81,
824.211447,1959.787778,-2416.887143,5667.19,2025.68,3177.89,2683.6,
748.0260481,1838.46375,-2204.838889,5367.052222,1918.4,3216.78,2952.8,
748.0260481,1838.46375,-2204.838889,5367.052222,1918.4,3182.62,2696.79,
748.0260481,1838.46375,-2204.838889,5667.19,2025.68,3200.06,2701.54,
748.0260481,1959.787778,-2204.838889,5667.19,2025.68,3265.04,2753.74,
824.211447,1959.787778,-2416.887143,5667.19,2025.68,3231.63,2790.93,
824.211447,1959.787778,-2416.887143,5704.17,2038.9,3190.46,2815.81,
856.7078691,1959.787778,-2459.60375,5704.17,2038.9,3145.33,2805.08,
856.7078691,1959.787778,-2459.60375,5704.17,2038.9,3068.96,2805.13,
856.7078691,1959.787778,-2459.60375,5704.17,2038.9,3049.66,2756.81,
856.7078691,1959.787778,-2459.60375,5704.17,2038.9,3024.2,2774.29,
856.7078691,1838.46375,-2459.60375,5667.19,2025.68,3004.92,2697.94,
824.211447,1838.46375,-2416.887143,5367.052222,1918.4,2922.95,2554.87,
824.211447,1515.562857,-2416.887143,5367.052222,1918.4,2926.06,2285.15,
743.0798048,1493.662857,-2185.413333,5369.302222,1919.203333,2944.93,1996.74,
743.0798048,1493.662857,-2185.413333,5369.302222,1919.203333,2898.62,1919.47,
743.0798048,1493.662857,-2185.413333,5369.302222,1919.203333,2830.67,1833.35,
743.0798048,1493.662857,-2185.413333,5369.302222,1919.203333,2799.85,1806.95,
743.0798048,1493.662857,-2185.413333,5369.302222,1919.203333,2799.85,1763.76,
818.3909238,1493.662857,-2406.414286,5674.52,2028.30125,2807.03,1801.07,
850.8745296,1830.85375,-2451.51375,5674.52,2028.30125,2886.86,2010.51,
850.8745296,1830.85375,-2451.51375,5674.52,2028.30125,2877.23,2078.63,
850.8745296,1830.85375,-2451.51375,5712.738571,2041.96,3034.9,2267.62,
818.3909238,1957.127778,-2406.414286,5712.738571,2041.96,3140.14,2484.33,
818.3909238,1957.127778,-2406.414286,5674.52,2028.30125,3194.73,2668.16,
743.0798048,1830.85375,-2185.413333,5369.302222,1919.203333,3232.07,2930.49,
743.0798048,1830.85375,-2185.413333,5369.302222,1919.203333,3199.26,2681.07,
743.0798048,1830.85375,-2185.413333,5674.52,2028.30125,3216.01,2685.72,
743.0798048,1957.127778,-2185.413333,5674.52,2028.30125,3282.11,2736.82,
818.3909238,1957.127778,-2406.414286,5674.52,2028.30125,3246.32,2773.22,
818.3909238,1957.127778,-2406.414286,5712.738571,2041.96,3206.8,2797.58,
850.8745296,1957.127778,-2451.51375,5712.738571,2041.96,3163.47,2787.08,
850.8745296,1957.127778,-2451.51375,5712.738571,2041.96,3090.14,2787.13,
850.8745296,1957.127778,-2451.51375,5712.738571,2041.96,3071.61,2739.83,
850.8745296,1957.127778,-2451.51375,5712.738571,2041.96,3047.16,2756.94,
850.8745296,1830.85375,-2451.51375,5674.52,2028.30125,3028.65,2682.19,
818.3909238,1830.85375,-2406.414286,5369.302222,1919.203333,2949.96,2542.15,
818.3909238,1493.662857,-2406.414286,5369.302222,1919.203333,2952.94,2278.12,
736.2037028,1470.13,-2165.57,5387.384444,1925.665556,2957.98,1981.2,
736.2037028,1470.13,-2165.57,5387.384444,1925.665556,2908.69,1902.36,
736.2037028,1470.13,-2165.57,5387.384444,1925.665556,2836.37,1814.51,
736.2037028,1470.13,-2165.57,5387.384444,1925.665556,2801.17,1787.57,
736.2037028,1470.13,-2165.57,5387.384444,1925.665556,2801.17,1739.17,
814.7272808,1470.13,-2397.818571,5682.0025,2030.975,2811.22,1781.58,
848.6275602,1823.96,-2444.75375,5682.0025,2030.975,2896.17,1995.25,
848.6275602,1823.96,-2444.75375,5682.0025,2030.975,2885.93,2064.74,
848.6275602,1823.96,-2444.75375,5717.681429,2043.725714,3053.73,2257.54,
814.7272808,1956.798889,-2397.818571,5717.681429,2043.725714,3165.72,2478.63,
814.7272808,1956.798889,-2397.818571,5682.0025,2030.975,3223.82,2666.17,
736.2037028,1823.96,-2165.57,5387.384444,1925.665556,3263.56,2927.87,
736.2037028,1823.96,-2165.57,5387.384444,1925.665556,3228.64,2679.34,
736.2037028,1823.96,-2165.57,5682.0025,2030.975,3246.46,2684.08,
736.2037028,1956.798889,-2165.57,5682.0025,2030.975,3311.19,2736.21,
814.7272808,1956.798889,-2397.818571,5682.0025,2030.975,3278.72,2773.35,
814.7272808,1956.798889,-2397.818571,5717.681429,2043.725714,3236.66,2798.2,
848.6275602,1956.798889,-2444.75375,5717.681429,2043.725714,3190.55,2787.49,
848.6275602,1956.798889,-2444.75375,5717.681429,2043.725714,3112.51,2787.54,
848.6275602,1956.798889,-2444.75375,5717.681429,2043.725714,3092.79,2739.28,
848.6275602,1956.798889,-2444.75375,5717.681429,2043.725714,3066.77,2756.74,
848.6275602,1823.96,-2444.75375,5682.0025,2030.975,3047.08,2680.49,
814.7272808,1823.96,-2397.818571,5387.384444,1925.665556,2963.32,2537.61,
814.7272808,1470.13,-2397.818571,5387.384444,1925.665556,2966.5,2268.25,
731.8099749,1453.33,-2148.87,5395.152222,1928.443333,2966.13,1962.04,
731.8099749,1453.33,-2148.87,5395.152222,1928.443333,2913.69,1880.29,
731.8099749,1453.33,-2148.87,5395.152222,1928.443333,2836.74,1789.2,
731.8099749,1453.33,-2148.87,5395.152222,1928.443333,2800.92,1761.27,
731.8099749,1453.33,-2148.87,5395.152222,1928.443333,2800.92,1712.44,
